6134. 	344260 	Agapan 	20 	3 	64.61% 	86.96%
6135. 	332880 	Don't Shoot Yourself! 	20 	3 	64.61% 	86.96%
6136. 	598350 	Alien Insanity 	20 	3 	64.61% 	86.96%
6137. 	298830 	Millennium 3 - Cry Wolf 	20 	3 	64.61% 	86.96%
6138. 	328550 	Thieves' Gambit: Curse of the Black Cat 	20 	3 	64.61% 	86.96%
6139. 	593030 	Strategic Command WWII: War in Europe 	20 	3 	64.61% 	86.96%
6140. 	465440 	Aplowcalypse 	20 	3 	64.61% 	86.96%
6141. 	468780 	The Concourse 	20 	3 	64.61% 	86.96%
6142. 	340880 	Solar War 	20 	3 	64.61% 	86.96%
6143. 	456690 	Weather Lord: Following the Princess Collector's Edition 	20 	3 	64.61% 	86.96%
6144. 	448500 	Little Walker 	20 	3 	64.61% 	86.96%
6145. 	577440 	Kygo 'Carry Me' VR Experience 	20 	3 	64.61% 	86.96%
6146. 	571340 	Seeking Evil: The Wendigo 	20 	3 	64.61% 	86.96%
6147. 	555290 	Little Briar Rose 	20 	3 	64.61% 	86.96%
6148. 	232050 	Eador. Masters of the Broken World 	920 	443 	64.59% 	67.50%
6149. 	214250 	I Am Alive 	1,203 	590 	64.56% 	67.09%
6150. 	611060 	ECHOPLEX 	23 	4 	64.55% 	85.19%
6151. 	617170 	Mission: Escape from Island 	23 	4 	64.55% 	85.19%
6152. 	498830 	Mustache in Hell 	23 	4 	64.55% 	85.19%
6153. 	340130 	Crazy Chicken - Invasion 	23 	4 	64.55% 	85.19%
6154. 	339460 	A Pixel Story 	23 	4 	64.55% 	85.19%
6155. 	548860 	The Torus Syndicate 	23 	4 	64.55% 	85.19%
6156. 	364250 	XIIZEAL 	23 	4 	64.55% 	85.19%
6157. 	18700 	And Yet It Moves 	676 	319 	64.54% 	67.94%
6158. 	45750 	Lost Planet 2 	754 	359 	64.53% 	67.74%
6159. 	418270 	Draw Slasher 	52 	15 	64.51% 	77.61%
6160. 	467910 	EPΘCH 	42 	11 	64.51% 	79.25%
6161. 	462910 	Poly Runner VR 	42 	11 	64.51% 	79.25%
6162. 	527700 	Containment Initiative 	42 	11 	64.51% 	79.25%
6163. 	332330 	PixelJunk™ Shooter Ultimate 	42 	11 	64.51% 	79.25%
6164. 	521580 	Where are my Internets? 	42 	11 	64.51% 	79.25%
6165. 	446100 	Mantis Burn Racing 	52 	15 	64.51% 	77.61%
6166. 	503820 	A Detective's Novel 	266 	114 	64.50% 	70.00%
6167. 	376920 	Tiki Man 	114 	42 	64.49% 	73.08%
6168. 	487030 	Beasts Battle 	47 	13 	64.49% 	78.33%
6169. 	427470 	Democracy 3 Africa 	138 	53 	64.49% 	72.25%
6170. 	15900 	7 Wonders II 	47 	13 	64.49% 	78.33%
6171. 	437080 	Space Rift - Episode 1 	47 	13 	64.49% 	78.33%
6172. 	369300 	Adventure Time: Finn and Jake Investigations 	64 	20 	64.49% 	76.19%
6173. 	565860 	Tomato Way 	71 	23 	64.47% 	75.53%
6174. 	312450 	Order of Battle: World War II 	493 	227 	64.47% 	68.47%
6175. 	485860 	Impossible Quest 	127 	48 	64.46% 	72.57%
6176. 	578330 	LEGO® City Undercover 	387 	174 	64.45% 	68.98%
6177. 	418110 	MoW: Face Off XL 	116 	43 	64.45% 	72.96%
6178. 	320820 	Toren 	591 	277 	64.45% 	68.09%
6179. 	409850 	Criminal Girls: Invite Only 	96 	34 	64.44% 	73.85%
6180. 	33950 	The Fish Fillets 2 	142 	55 	64.44% 	72.08%
6181. 	332620 	PONCHO 	87 	30 	64.44% 	74.36%
6182. 	263860 	SPACECOM 	195 	80 	64.44% 	70.91%
6183. 	417110 	Mayjasmine episode01 What is God? 五月茉莉 	129 	49 	64.43% 	72.47%
6184. 	326340 	River City Super Sports Challenge ~All Stars Special~ 	308 	135 	64.43% 	69.53%
6185. 	461570 	The Last Photon 	360 	161 	64.40% 	69.10%
6186. 	320630 	Season Match 	80 	27 	64.39% 	74.77%
6187. 	393530 	Insanity Clicker 	1,215 	601 	64.39% 	66.91%
6188. 	592340 	Mall Empire 	59 	18 	64.39% 	76.62%
6189. 	497080 	Construct: Escape the System 	34 	8 	64.39% 	80.95%
6190. 	452340 	Ian's Eyes 	34 	8 	64.39% 	80.95%
6191. 	501110 	Mount Wingsuit 	34 	8 	64.39% 	80.95%
6192. 	486850 	Card of spirits 	34 	8 	64.39% 	80.95%
6193. 	521340 	True or False 	923 	449 	64.38% 	67.27%
6194. 	290970 	1849 	167 	67 	64.35% 	71.37%
6195. 	19930 	The Settlers: Rise of an Empire Gold Edition 	122 	46 	64.34% 	72.62%
6196. 	389280 	Flight Sim World 	409 	186 	64.34% 	68.74%
6197. 	508550 	Sneak Thief 	152 	60 	64.32% 	71.70%
6198. 	342480 	Gunscape 	693 	331 	64.32% 	67.68%
6199. 	363620 	Tea Party Simulator 2015™ 	472 	218 	64.32% 	68.41%
6200. 	389270 	Abandoned 	91 	32 	64.30% 	73.98%
6201. 	7860 	NecroVisioN 	416 	190 	64.28% 	68.65%
6202. 	364940 	Pony World 3 	179 	73 	64.27% 	71.03%
6203. 	98100 	TRAUMA 	380 	172 	64.27% 	68.84%
6204. 	359940 	Shadows Peak 	102 	37 	64.27% 	73.38%
6205. 	244070 	Sid Meier's Ace Patrol 	348 	156 	64.26% 	69.05%
6206. 	409090 	The Big Secret of a Small Town 	39 	10 	64.25% 	79.59%
6207. 	296050 	Battlepaths 	498 	232 	64.24% 	68.22%
6208. 	344800 	World of Mixed Martial Arts 3 	49 	14 	64.24% 	77.78%
6209. 	302650 	Cyto 	61 	19 	64.24% 	76.25%
6210. 	556860 	Gladiator School 	49 	14 	64.24% 	77.78%
6211. 	298950 	Darkness Within 2: The Dark Lineage Director's Cut Edition 	68 	22 	64.23% 	75.56%
6212. 	333970 	A Druid's Duel 	68 	22 	64.23% 	75.56%
6213. 	248290 	Reach for the Sun 	214 	90 	64.23% 	70.39%
6214. 	504310 	The Cooking Game 	68 	22 	64.23% 	75.56%
6215. 	416060 	Westboro 	44 	12 	64.21% 	78.57%
6216. 	445430 	Seinarukana -The Spirit of Eternity Sword 2- 	9 	0 	64.18% 	100%
6217. 	527320 	Defend the Highlands: World Tour 	9 	0 	64.18% 	100%
6218. 	528860 	Proxy - Ultimate Hacker 	9 	0 	64.18% 	100%
6219. 	640970 	In Game Adventure: Legend of Monsters 	9 	0 	64.18% 	100%
6220. 	490250 	Locomancer 	9 	0 	64.18% 	100%
6221. 	466000 	Maze: Subject 360 Collector's Edition 	9 	0 	64.18% 	100%
6222. 	450760 	GraveRun 	9 	0 	64.18% 	100%
6223. 	455640 	Edgar 	9 	0 	64.18% 	100%
6224. 	386100 	Pylon: Rogue 	9 	0 	64.18% 	100%
6225. 	526890 	A Day in the Woods 	9 	0 	64.18% 	100%
6226. 	510990 	LooWarVR 	9 	0 	64.18% 	100%
6227. 	378410 	Don't Be Patchman 	9 	0 	64.18% 	100%
6228. 	462670 	VR-Xterminator 	9 	0 	64.18% 	100%
6229. 	419710 	Rogue Singularity 	9 	0 	64.18% 	100%
6230. 	314350 	Abatron 	9 	0 	64.18% 	100%
6231. 	510780 	SkyBoats 	9 	0 	64.18% 	100%
6232. 	511320 	Echoes of the Fey - The Fox's Trail 	9 	0 	64.18% 	100%
6233. 	487730 	Hat Trick Header 	9 	0 	64.18% 	100%
6234. 	525050 	Artisan: Going Home Again 	9 	0 	64.18% 	100%
6235. 	577270 	VR Aquarium -雅- 	9 	0 	64.18% 	100%
6236. 	565690 	ayakashigami 	9 	0 	64.18% 	100%
6237. 	617270 	Hoggy 2 	9 	0 	64.18% 	100%
6238. 	8280 	Sam & Max 203: Night of the Raving Dead 	9 	0 	64.18% 	100%
6239. 	612310 	GORB 	9 	0 	64.18% 	100%
6240. 	544290 	Tyto Online 	9 	0 	64.18% 	100%
6241. 	414760 	Blue-Collar Astronaut 	9 	0 	64.18% 	100%
6242. 	532470 	In Extremis 	9 	0 	64.18% 	100%
6243. 	557750 	Giants: Citizen Kabuto 	9 	0 	64.18% 	100%
6244. 	40210 	ItzaZoo 	9 	0 	64.18% 	100%
6245. 	8300 	Sam & Max 205: What's New Beelzebub? 	9 	0 	64.18% 	100%
6246. 	582960 	LIT 	9 	0 	64.18% 	100%
6247. 	565190 	Spacecats with Lasers VR 	9 	0 	64.18% 	100%
6248. 	639720 	A Bloody Night 	9 	0 	64.18% 	100%
6249. 	614550 	Golden Panic 	9 	0 	64.18% 	100%
6250. 	564420 	Santa's Special Delivery 	9 	0 	64.18% 	100%
6251. 	623800 	Everything Must Fall 	9 	0 	64.18% 	100%
6252. 	369890 	Riddled Corpses 	106 	39 	64.18% 	73.10%
6253. 	602080 	Solaroids: Prologue 	9 	0 	64.18% 	100%
6254. 	535840 	Marblize 	9 	0 	64.18% 	100%
6255. 	608870 	Phantasma 	9 	0 	64.18% 	100%
6256. 	589270 	xoEl Empire 	9 	0 	64.18% 	100%
6257. 	620310 	Bonny's Adventure 	9 	0 	64.18% 	100%
6258. 	484830 	Deep Blue 	9 	0 	64.18% 	100%
6259. 	375400 	ICY 	136 	53 	64.14% 	71.96%
6260. 	358390 	Stargunner 	31 	7 	64.14% 	81.58%
6261. 	466820 	Zenodyne R 	31 	7 	64.14% 	81.58%
6262. 	240360 	Dragon's Lair 2: Time Warp 	31 	7 	64.14% 	81.58%
6263. 	329240 	The Weaponographist 	56 	17 	64.13% 	76.71%
6264. 	243060 	Urban Chaos 	56 	17 	64.13% 	76.71%
6265. 	548810 	Operation Babel: New Tokyo Legacy 	13 	1 	64.13% 	92.86%
6266. 	589640 	Spoids 	13 	1 	64.13% 	92.86%
6267. 	487380 	Tetradecagon 	13 	1 	64.13% 	92.86%
6268. 	603800 	ReThink 	13 	1 	64.13% 	92.86%
6269. 	611320 	Think To Die 3 	13 	1 	64.13% 	92.86%
6270. 	553740 	Echo Lake 	13 	1 	64.13% 	92.86%
6271. 	402390 	Hyperdrive Massacre 	13 	1 	64.13% 	92.86%
6272. 	453390 	Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition 	13 	1 	64.13% 	92.86%
6273. 	649870 	NitroRage 	13 	1 	64.13% 	92.86%
6274. 	504750 	Lew Pulsipher's Doomstar 	13 	1 	64.13% 	92.86%
6275. 	504090 	3..2..1..Grenades! 	13 	1 	64.13% 	92.86%
6276. 	454170 	XorceD - Sashiro's Laedrum 	13 	1 	64.13% 	92.86%
6277. 	423720 	Color Chaos 	13 	1 	64.13% 	92.86%
6278. 	511370 	Wrath Of The Fire God 	13 	1 	64.13% 	92.86%
6279. 	38120 	Farm Frenzy 	13 	1 	64.13% 	92.86%
6280. 	527580 	PITCH-HIT: BASEBALL 	13 	1 	64.13% 	92.86%
6281. 	356110 	Box Out! 	13 	1 	64.13% 	92.86%
6282. 	624830 	Battle Summoners 	13 	1 	64.13% 	92.86%
6283. 	467940 	Memoir En Code: Reissue 	13 	1 	64.13% 	92.86%
6284. 	471160 	Moonshot Galaxy™ 	13 	1 	64.13% 	92.86%
6285. 	403090 	Rescue Team 2 	13 	1 	64.13% 	92.86%
6286. 	528950 	Nekuia 	13 	1 	64.13% 	92.86%
6287. 	423890 	Gods and Idols 	340 	153 	64.12% 	68.97%
6288. 	330760 	Running Shadow 	546 	258 	64.12% 	67.91%
6289. 	389870 	Mugen Souls 	157 	63 	64.12% 	71.36%
6290. 	267750 	Shadowrun Chronicles - Boston Lockdown 	704 	340 	64.11% 	67.43%
6291. 	211050 	Battle vs Chess 	399 	183 	64.10% 	68.56%
6292. 	563760 	Nancy's Summer VR 	63 	20 	64.10% 	75.90%
6293. 	211800 	Dead Hungry Diner 	88 	31 	64.09% 	73.95%
6294. 	7010 	Project: Snowblind 	99 	36 	64.08% 	73.33%
6295. 	394600 	Mighty Gunvolt 	99 	36 	64.08% 	73.33%
6296. 	271590 	Grand Theft Auto V 	194,076 	107,903 	64.07% 	64.27%
6297. 	240320 	Panzar 	2,869 	1,498 	64.07% 	65.70%
6298. 	368590 	Albert and Otto: The Adventure Begins 	257 	112 	64.05% 	69.65%
6299. 	397190 	Sengoku Jidai: Shadow of the Shogun 	51 	15 	64.03% 	77.27%
6300. 	385230 	Ninjahtic 	51 	15 	64.03% 	77.27%
6301. 	473910 	The Nest 	114 	43 	64.03% 	72.61%
6302. 	291170 	Royal Defense 	114 	43 	64.03% 	72.61%
6303. 	294060 	Aaru's Awakening 	81 	28 	64.01% 	74.31%
6304. 	444480 	Broken Dreams 	214 	91 	64.00% 	70.16%
6305. 	205610 	Port Royale 3 	354 	161 	64.00% 	68.74%
6306. 	350630 	Dodge 	58 	18 	63.97% 	76.32%
6307. 	365880 	Mirrored - Chapter 1 	58 	18 	63.97% 	76.32%
6308. 	378070 	Energy Hook 	36 	9 	63.96% 	80.00%
6309. 	11900 	Lumines 	36 	9 	63.96% 	80.00%
6310. 	556180 	Mysterium 	46 	13 	63.96% 	77.97%
6311. 	39520 	The Guild Gold Edition 	118 	45 	63.96% 	72.39%
6312. 	215930 	Jagged Alliance 2 - Wildfire 	284 	126 	63.95% 	69.27%
6313. 	602890 	hack_me 2 	160 	65 	63.94% 	71.11%
6314. 	313240 	Wilson Chronicles - Beta 	472 	222 	63.93% 	68.01%
6315. 	32380 	STAR WARS™ Jedi Knight: Dark Forces II 	584 	280 	63.93% 	67.59%
6316. 	406650 	Ratings War 	41 	11 	63.92% 	78.85%
6317. 	284200 	Robot Rescue Revolution 	41 	11 	63.92% 	78.85%
6318. 	507390 	Gone In November 	207 	88 	63.90% 	70.17%
6319. 	462860 	Crawlers and Brawlers 	28 	6 	63.89% 	82.35%
6320. 	544580 	BULLET SOUL 	28 	6 	63.89% 	82.35%
6321. 	384330 	PolyRace 	28 	6 	63.89% 	82.35%
6322. 	378270 	Putrefaction 	217 	93 	63.89% 	70.00%
6323. 	15930 	Luxor 3 	28 	6 	63.89% 	82.35%
6324. 	304540 	FreakOut: Extreme Freeride 	28 	6 	63.89% 	82.35%
6325. 	328900 	B-17 Flying Fortress: The Mighty 8th 	28 	6 	63.89% 	82.35%
6326. 	502710 	The Last Sniper VR 	96 	35 	63.88% 	73.28%
6327. 	295850 	Vlad the Impaler 	225 	97 	63.88% 	69.88%
6328. 	358460 	Talisman: The Horus Heresy 	124 	48 	63.88% 	72.09%
6329. 	432250 	Soviet City 	67 	22 	63.87% 	75.28%
6330. 	245410 	Wizardry 6: Bane of the Cosmic Forge 	67 	22 	63.87% 	75.28%
6331. 	333880 	Braveland Wizard 	126 	49 	63.86% 	72.00%
6332. 	356050 	Beyond Eyes 	488 	231 	63.86% 	67.87%
6333. 	373240 	Black Sails 	98 	36 	63.83% 	73.13%
6334. 	244590 	Epigenesis 	824 	408 	63.81% 	66.88%
6335. 	304350 	Wildlife Park 2 	192 	81 	63.81% 	70.33%
6336. 	39630 	AquaNox 	132 	52 	63.80% 	71.74%
6337. 	241620 	Inquisitor 	288 	129 	63.79% 	69.06%
6338. 	555620 	Crazy Oafish Ultra Blocks: Big Sale 	89 	32 	63.76% 	73.55%
6339. 	232450 	SolForge 	756 	373 	63.76% 	66.96%
6340. 	226960 	Ironclad Tactics 	364 	168 	63.75% 	68.42%
6341. 	13140 	America's Army 3 	1,449 	745 	63.74% 	66.04%
6342. 	269310 	Infectonator : Survivors 	358 	165 	63.74% 	68.45%
6343. 	290280 	Volt 	173 	72 	63.73% 	70.61%
6344. 	295550 	Royal Quest 	742 	366 	63.73% 	66.97%
6345. 	442780 	STRAFE® 	645 	315 	63.71% 	67.19%
6346. 	57740 	Jagged Alliance - Back in Action 	633 	309 	63.69% 	67.20%
6347. 	35300 	Warfare 	55 	17 	63.69% 	76.39%
6348. 	283600 	World of Subways 2 – Berlin Line 7 	55 	17 	63.69% 	76.39%
6349. 	63610 	Riven 	189 	80 	63.69% 	70.26%
6350. 	603810 	A Girls Fabric Face 	25 	5 	63.65% 	83.33%
6351. 	562320 	Locked In VR 	25 	5 	63.65% 	83.33%
6352. 	408750 	Starsphere 	25 	5 	63.65% 	83.33%
6353. 	543240 	Root Letter 	25 	5 	63.65% 	83.33%
6354. 	337450 	Dream Tale 	25 	5 	63.65% 	83.33%
6355. 	491470 	PRINCIPIA: Master of Science 	25 	5 	63.65% 	83.33%
6356. 	336040 	Combat Monsters 	127 	50 	63.65% 	71.75%
6357. 	380860 	Barbara-ian 	25 	5 	63.65% 	83.33%
6358. 	514160 	18 Wheels of Steel: Across America 	25 	5 	63.65% 	83.33%
6359. 	237970 	Memento Mori 2 	43 	12 	63.64% 	78.18%
6360. 	444670 	SUPER IMPOSSIBLE ROAD 	43 	12 	63.64% 	78.18%
6361. 	9930 	Test Drive Unlimited 2 	4,458 	2,407 	63.64% 	64.94%
6362. 	37700 	Darkest of Days 	129 	51 	63.63% 	71.67%
6363. 	306630 	Civil War II 	95 	35 	63.62% 	73.08%
6364. 	243930 	Bound By Flame 	1,555 	807 	63.62% 	65.83%
6365. 	292670 	Princess Isabella - Return of the Curse 	38 	10 	63.60% 	79.17%
6366. 	242590 	Saints Row IV Inauguration Station 	270 	121 	63.60% 	69.05%
6367. 	311060 	Battle Mages: Sign of Darkness 	38 	10 	63.60% 	79.17%
6368. 	293540 	Guns and Robots 	1,130 	577 	63.59% 	66.20%
6369. 	306830 	Zombies Monsters Robots 	1,659 	866 	63.56% 	65.70%
6370. 	433850 	H1Z1: King of the Kill 	63,470 	35,848 	63.56% 	63.91%
6371. 	297920 	Space Colony 	141 	57 	63.55% 	71.21%
6372. 	340270 	TIMEframe 	226 	99 	63.55% 	69.54%
6373. 	304460 	Qora 	212 	92 	63.55% 	69.74%
6374. 	383750 	Funk of Titans 	50 	15 	63.54% 	76.92%
6375. 	353890 	Casey Powell Lacrosse 16 	50 	15 	63.54% 	76.92%
6376. 	272470 	The Incredible Adventures of Van Helsing II 	1,113 	569 	63.54% 	66.17%
6377. 	326670 	Warhammer Quest 	405 	191 	63.53% 	67.95%
6378. 	514660 	BitMaster 	101 	38 	63.51% 	72.66%
6379. 	526250 	GEARGUNS - Tank offensive 	149 	61 	63.51% 	70.95%
6380. 	491520 	Zero-G VR 	101 	38 	63.51% 	72.66%
6381. 	12210 	Grand Theft Auto IV 	27,724 	15,582 	63.50% 	64.02%
6382. 	518650 	illumine 	16 	2 	63.45% 	88.89%
6383. 	358190 	Blake Stone: Aliens of Gold 	22 	4 	63.45% 	84.62%
6384. 	448650 	GEO Master 	16 	2 	63.45% 	88.89%
6385. 	529790 	Gone with the Demon 	16 	2 	63.45% 	88.89%
6386. 	590530 	World Builder 	16 	2 	63.45% 	88.89%
6387. 	397860 	Carnivore Land 	16 	2 	63.45% 	88.89%
6388. 	500940 	Get The Gems 	16 	2 	63.45% 	88.89%
6389. 	375580 	Three Days 	22 	4 	63.45% 	84.62%
6390. 	546780 	Anomalies 	16 	2 	63.45% 	88.89%
6391. 	513820 	LUXIS 	22 	4 	63.45% 	84.62%
6392. 	540060 	Fabulous - Angela's Fashion Fever 	22 	4 	63.45% 	84.62%
6393. 	391210 	Arclight Cascade 	16 	2 	63.45% 	88.89%
6394. 	488220 	Valcarta: Rise of the Demon 	16 	2 	63.45% 	88.89%
6395. 	339690 	Paperbound 	22 	4 	63.45% 	84.62%
6396. 	548650 	Lightspeed Frontier 	16 	2 	63.45% 	88.89%
6397. 	602590 	Saucer-Like 	16 	2 	63.45% 	88.89%
6398. 	621080 	Persian Nights: Sands of Wonders 	16 	2 	63.45% 	88.89%
6399. 	377070 	Noctropolis 	16 	2 	63.45% 	88.89%
6400. 	336700 	Elastrix 	16 	2 	63.45% 	88.89%
6401. 	280040 	A Wizard's Lizard 	272 	123 	63.43% 	68.86%
6402. 	8170 	Battlestations: Pacific 	766 	384 	63.43% 	66.61%
6403. 	382120 	Journey To The Center Of The Earth 	361 	169 	63.42% 	68.11%
6404. 	485760 	Legend of Numbers 	45 	13 	63.41% 	77.59%
6405. 	457600 	Emerge: Cities of the Apocalypse 	68 	23 	63.41% 	74.73%
6406. 	510650 	Eventide 2: The Sorcerers Mirror 	45 	13 	63.41% 	77.59%
6407. 	20700 	Starscape 	45 	13 	63.41% 	77.59%
6408. 	329020 	Battlegrounds of Eldhelm 	134 	54 	63.40% 	71.28%
6409. 	441680 	Obscuritas 	79 	28 	63.39% 	73.83%
6410. 	494830 	ViveSpray 	52 	16 	63.38% 	76.47%
6411. 	638850 	Animallica 	52 	16 	63.38% 	76.47%
6412. 	261430 	AION Free-to-Play 	923 	470 	63.37% 	66.26%
6413. 	55100 	Homefront 	1,953 	1,036 	63.36% 	65.34%
6414. 	308000 	Gold Rush! Classic 	146 	60 	63.35% 	70.87%
6415. 	204580 	Rotastic 	19 	3 	63.34% 	86.36%
6416. 	639230 	Rival Books of Aster 	19 	3 	63.34% 	86.36%
6417. 	550180 	Fiber Twig: Midnight Puzzle 	19 	3 	63.34% 	86.36%
6418. 	403100 	Rescue Team 3 	19 	3 	63.34% 	86.36%
6419. 	548500 	Payroll 	19 	3 	63.34% 	86.36%
6420. 	549920 	VRchaeology: Prologue 	19 	3 	63.34% 	86.36%
6421. 	31910 	Nancy Drew: The Haunting of Castle Malloy 	19 	3 	63.34% 	86.36%
6422. 	546410 	Grab the Bottle 	19 	3 	63.34% 	86.36%
6423. 	609170 	Drummer Talent VR 	19 	3 	63.34% 	86.36%
6424. 	7600 	Sid Meier's Railroads! 	892 	454 	63.33% 	66.27%
6425. 	326180 	Sinister City 	896 	456 	63.33% 	66.27%
6426. 	32140 	Midnight Mysteries: The Edgar Allan Poe Conspiracy 	70 	24 	63.33% 	74.47%
6427. 	635410 	The Adventurer and His Backpack 	30 	7 	63.32% 	81.08%
6428. 	249360 	Zafehouse: Diaries 	263 	119 	63.32% 	68.85%
6429. 	628750 	aMAZE 2 	30 	7 	63.32% 	81.08%
6430. 	508260 	Treasure of a Blizzard 	30 	7 	63.32% 	81.08%
6431. 	38490 	Earthworm Jim 2 	40 	11 	63.30% 	78.43%
6432. 	653220 	Chroma Blast 	40 	11 	63.30% 	78.43%
6433. 	273240 	Armored Hunter GUNHOUND EX 	123 	49 	63.27% 	71.51%
6434. 	398180 	Euclidean 	123 	49 	63.27% 	71.51%
6435. 	304730 	Train Fever 	1,769 	939 	63.25% 	65.32%
6436. 	316430 	Battle of Empires : 1914-1918 	966 	496 	63.25% 	66.07%
6437. 	370510 	Marble Mayhem: Fragile Ball 	636 	317 	63.24% 	66.74%
6438. 	365890 	Heroes of Normandie 	104 	40 	63.22% 	72.22%
6439. 	323040 	Laserlife 	47 	14 	63.21% 	77.05%
6440. 	447310 	Paper Train: Traffic 	47 	14 	63.21% 	77.05%
6441. 	244690 	Face Noir 	135 	55 	63.21% 	71.05%
6442. 	360380 	Tiny Bridge: Ratventure 	542 	267 	63.20% 	67.00%
6443. 	389900 	Hogs of War 	87 	32 	63.20% 	73.11%
6444. 	545580 	GO AWAY, THERE'S KUMIS OVER THERE! 	74 	26 	63.19% 	74.00%
6445. 	331920 	Airline Tycoon Deluxe 	106 	41 	63.19% 	72.11%
6446. 	265990 	Rogue's Tale 	191 	83 	63.18% 	69.71%
6447. 	286810 	Hard Truck: Apocalypse Rise Of Clans / Ex Machina: Meridian 113 	275 	126 	63.18% 	68.58%
6448. 	258050 	Survivor Squad 	521 	256 	63.17% 	67.05%
6449. 	335120 	Serpent in the Staglands 	89 	33 	63.16% 	72.95%
6450. 	46250 	NecroVisioN: Lost Company 	110 	43 	63.15% 	71.90%
6451. 	497860 	Zezenia Online 	112 	44 	63.14% 	71.79%
6452. 	24010 	Train Simulator 	6,710 	3,744 	63.13% 	64.19%
6453. 	430170 	Babel: Choice 	65 	22 	63.12% 	74.71%
6454. 	256070 	Truck Racer 	114 	45 	63.12% 	71.70%
6455. 	115220 	American Conquest - Fight Back 	116 	46 	63.11% 	71.60%
6456. 	506540 	Last Man Standing 	7,621 	4,270 	63.10% 	64.09%
6457. 	341390 	Vulture for NetHack 	93 	35 	63.10% 	72.66%
6458. 	322080 	Disorder 	56 	18 	63.10% 	75.68%
6459. 	239200 	Amnesia: A Machine for Pigs 	2,829 	1,543 	63.07% 	64.71%
6460. 	250660 	Bunny Must Die! Chelsea and the 7 Devils 	202 	89 	63.07% 	69.42%
6461. 	414950 	Star Nomad 2 	95 	36 	63.07% 	72.52%
6462. 	569340 	Thing-in-Itself 	42 	12 	63.06% 	77.78%
6463. 	398680 	Ace of Words 	412 	199 	63.05% 	67.43%
6464. 	386400 	Foosball: World Tour 	49 	15 	63.04% 	76.56%
6465. 	588420 	Uncompromising Trash 	49 	15 	63.04% 	76.56%
6466. 	408770 	Highschool Possession 	80 	29 	63.03% 	73.39%
6467. 	1690 	Space Empires V 	162 	69 	63.01% 	70.13%
6468. 	348540 	Divine Slice of Life 	146 	61 	63.01% 	70.53%
6469. 	41100 	Hammerfight 	988 	514 	62.99% 	65.78%
6470. 	460650 	Tick Tock Bang Bang 	27 	6 	62.98% 	81.82%
6471. 	307570 	A Golden Wake 	103 	40 	62.98% 	72.03%
6472. 	479000 	IrreVRsible 	27 	6 	62.98% 	81.82%
6473. 	527420 	Demon Hunter 3: Revelation 	27 	6 	62.98% 	81.82%
6474. 	240660 	RainBlood Chronicles: Mirage 	105 	41 	62.96% 	71.92%
6475. 	353550 	House of Caravan 	303 	142 	62.96% 	68.09%
6476. 	298260 	Only If 	3,721 	2,059 	62.95% 	64.38%
6477. 	363130 	Toukiden: Kiwami 	667 	338 	62.95% 	66.37%
6478. 	418250 	Polaris Sector 	195 	86 	62.94% 	69.40%
6479. 	113400 	APB Reloaded 	17,341 	9,927 	62.94% 	63.59%
6480. 	466920 	Mugen Souls Z 	37 	10 	62.93% 	78.72%
6481. 	329190 	Volo Airsport 	109 	43 	62.93% 	71.71%
6482. 	383700 	Boneless Zombie 	37 	10 	62.93% 	78.72%
6483. 	215630 	Demonicon 	391 	189 	62.92% 	67.41%
6484. 	453720 	Last Will 	71 	25 	62.91% 	73.96%
6485. 	451990 	Cranks and Goggles 	60 	20 	62.89% 	75.00%
6486. 	458630 	Political Animals 	51 	16 	62.89% 	76.12%
6487. 	375010 	Energy Balance 	115 	46 	62.89% 	71.43%
6488. 	341710 	Crest 	60 	20 	62.89% 	75.00%
6489. 	295910 	Olympia Rising 	60 	20 	62.89% 	75.00%
6490. 	23600 	Depths of Peril 	51 	16 	62.89% 	76.12%
6491. 	314830 	Blackguards 2 	353 	169 	62.89% 	67.62%
6492. 	406090 	Lost Moon 	177 	77 	62.89% 	69.69%
6493. 	476930 	FourChords Guitar Karaoke 	32 	8 	62.88% 	80.00%
6494. 	260550 	Haunted 	32 	8 	62.88% 	80.00%
6495. 	429220 	FullBlast 	32 	8 	62.88% 	80.00%
6496. 	27810 	GridRunner Revolution 	32 	8 	62.88% 	80.00%
6497. 	340450 	Crashed Lander 	32 	8 	62.88% 	80.00%
6498. 	333210 	Kaiju-A-GoGo 	167 	72 	62.87% 	69.87%
6499. 	423950 	Deadlight Director’s Cut 	125 	51 	62.86% 	71.02%
6500. 	40340 	Secret Files: Puritas Cordis 	44 	13 	62.85% 	77.19%
6501. 	281390 	O.R.B. 	44 	13 	62.85% 	77.19%
6502. 	365120 	Curse of the Crescent Isle DX 	44 	13 	62.85% 	77.19%
6503. 	511630 	Max, an Autistic Journey 	44 	13 	62.85% 	77.19%
6504. 	22650 	Alien Breed 2: Assault 	397 	193 	62.83% 	67.29%
6505. 	63950 	IL-2 Sturmovik: Cliffs of Dover 	532 	266 	62.83% 	66.67%
6506. 	591960 	Animation Throwdown: The Quest for Cards 	603 	305 	62.81% 	66.41%
6507. 	314200 	Bionic Heart 	75 	27 	62.80% 	73.53%
6508. 	308080 	Altitude0: Lower & Faster 	75 	27 	62.80% 	73.53%
